"LearnAimRef","EffectiveFrom","EffectiveTo","Section96ApprovalStatus","Section96ApprovalStartDate","Section96ReviewDate","Section96ValidPre16","Section96Valid16to18","Section96Valid18plus","Created_On","Created_By","Modified_On","Modified_By"
"60319008","01 Aug 2018","","1","01 Sep 2018","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"6031901X","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319021","01 Aug 2017","","1","01 Oct 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319033","01 Aug 2017","","1","01 Oct 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60319045","01 Aug 2017","","1","01 Oct 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319057","01 Aug 2016","","1","06 Jun 2017","31 Aug 2019","0","1","1","18 Jul 2017","fisherk","20 May 2019","SGUINIVAN"
"60319069","01 Aug 2018","","1","01 Sep 2018","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319070","01 Aug 2018","","1","01 Sep 2018","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319082","01 Aug 2018","","1","01 Sep 2018","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319094","01 Aug 2017","","1","01 Sep 2017","31 Aug 2018","1","1","1","18 Jul 2017","fisherk","18 Jul 2018","SGUINIVAN"
"60319100","01 Aug 2016","","1","07 Jun 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319112","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319124","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319148","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"6031915X","01 Aug 2017","","1","01 Sep 2017","31 Mar 2021","1","1","0","18 Jul 2017","fisherk","02 Jul 2020","KTEMPERLEY"
"60319161","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319173","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319185","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319197","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319203","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319239","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319240","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319252","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","1","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319264","01 Aug 2016","","1","12 Jun 2017","31 Jul 2021","1","1","1","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319276","01 Aug 2016","","1","12 Jun 2017","31 Jul 2021","1","1","1","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319288","01 Aug 2016","","1","12 Jun 2017","31 Jul 2021","1","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"6031929X","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","0","1","1","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319306","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","0","0","1","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319318","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","0","0","1","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319331","01 Aug 2017","","1","04 Sep 2017","31 Jul 2021","1","1","1","21 Dec 2017","GUINIVAS","24 Apr 2020","SGUINIVAN"
"60319355","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","0","1","1","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319367","01 Aug 2018","","1","01 Jan 2018","31 Jul 2021","-2","1","-2","18 Jul 2017","fisherk","22 Mar 2020","SGUINIVAN"
"60319379","01 Aug 2018","","1","01 Jan 2018","31 Jul 2021","-2","1","-2","18 Jul 2017","fisherk","22 Mar 2020","SGUINIVAN"
"60319380","01 Aug 2016","","1","14 Jun 2017","28 Feb 2019","0","1","0","18 Jul 2018","SGUINIVAN","18 Jul 2018","SGUINIVAN"
"60319392","01 Aug 2016","","1","14 Jun 2017","31 Jul 2021","1","1","0","11 Jun 2018","SGUINIVAN","24 Apr 2020","SGUINIVAN"
"60319409","01 Aug 2016","","1","14 Jun 2017","31 Jul 2021","1","1","0","11 Jun 2018","SGUINIVAN","24 Apr 2020","SGUINIVAN"
"60319410","01 Aug 2016","","1","14 Jun 2017","31 Jul 2021","0","1","0","11 Jun 2018","SGUINIVAN","24 Apr 2020","SGUINIVAN"
"60319422","01 Aug 2016","","1","14 Jun 2017","31 Jul 2021","0","1","0","11 Jun 2018","SGUINIVAN","24 Apr 2020","SGUINIVAN"
"60319434","01 Aug 2017","","1","30 Aug 2017","31 Jul 2021","1","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319446","01 Nov 2018","","1","01 Nov 2018","31 Jul 2021","0","0","1","15 Feb 2019","SGUINIVAN","24 Apr 2020","SGUINIVAN"
"60319501","01 Aug 2016","","1","01 Jul 2017","31 Jul 2021","0","1","0","18 Jul 2017","fisherk","24 Apr 2020","SGUINIVAN"
"60319513","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","0","1","1","20 Dec 2017","GUINIVAS","24 Apr 2020","SGUINIVAN"
"60319525","01 Aug 2017","","1","01 Sep 2017","31 Jul 2021","-2","1","-2","18 Jul 2017","fisherk","22 Mar 2020","SGUINIVAN"
"60319549","01 Aug 2018","","1","01 Jan 2018","31 Jul 2021","-2","1","-2","18 Jul 2017","fisherk","22 Mar 2020","SGUINIVAN"
"60319550","01 Nov 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319562","01 Sep 2018","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319574","01 Oct 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319586","01 Nov 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319598","01 Sep 2018","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319604","01 Dec 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319616","01 Nov 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319628","01 Nov 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"6031963X","01 Dec 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319641","01 Dec 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319653","01 Dec 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319665","01 Dec 2017","","1","01 Sep 2017","31 Jul 2020","1","1","1","20 Dec 2017","GUINIVAS","27 Apr 2020","SGUINIVAN"
"60319677","01 Aug 2016","","1","26 Jun 2017","20 Nov 2020","0","0","1","18 Jul 2017","fisherk","22 Jul 2020","KTEMPERLEY"
"60319689","01 Aug 2016","","1","26 Jun 2017","20 Nov 2020","0","0","1","18 Jul 2017","fisherk","22 Jul 2020","KTEMPERLEY"
"60319884","01 Sep 2017","","1","01 Sep 2017","20 Nov 2020","0","0","1","14 Aug 2017","Guinivas","22 Jul 2020","KTEMPERLEY"
"60319914","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60319926","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60319938","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"6031994X","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","06 Mar 2018","SGUINIVAN"
"60319951","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60319963","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60319999","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"6032000X","27 Jun 2017","","1","27 Jun 2017","06 Dec 2017","0","1","1","14 Aug 2017","Guinivas","10 Jan 2018","GUINIVAS"
"60320023","27 Jun 2017","","1","27 Jun 2017","06 Dec 2017","0","1","1","14 Aug 2017","Guinivas","10 Jan 2018","GUINIVAS"
"60320035","26 Jun 2017","","1","26 Jun 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320047","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320059","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320060","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320072","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320084","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320096","03 Jul 2017","","1","03 Jul 2017","30 Jun 2019","0","1","0","14 Aug 2017","Guinivas","20 May 2019","SGUINIVAN"
"60320102","03 Jul 2017","","1","03 Jul 2017","31 Jul 2019","0","1","1","14 Aug 2017","Guinivas","17 Jun 2019","SGUINIVAN"
"60320114","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320126","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320138","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320151","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320163","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320175","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320187","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320199","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320205","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320217","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320229","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320230","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320254","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320266","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","14 Aug 2017","Guinivas"
"60320278","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"6032028X","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320291","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320308","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","14 Aug 2017","Guinivas"
"6032031X","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320333","03 Jul 2017","","1","03 Jul 2017","31 Dec 2019","1","1","1","14 Aug 2017","Guinivas","14 Aug 2019","SGUINIVAN"
"60320345","01 Jul 2017","","1","01 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","14 Aug 2017","Guinivas"
"60320357","03 Jul 2017","","1","03 Jul 2017","31 Dec 2019","1","1","1","14 Aug 2017","Guinivas","14 Aug 2019","SGUINIVAN"
"60320369","03 Jul 2017","","1","03 Jul 2017","31 Dec 2019","1","1","1","14 Aug 2017","Guinivas","14 Aug 2019","SGUINIVAN"
"60320400","04 Jul 2017","","1","04 Jul 2017","31 Jul 2021","0","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320412","25 Aug 2017","","1","25 Aug 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320424","04 Jul 2017","","1","04 Jul 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320436","01 Aug 2017","","1","01 Nov 2017","31 Jan 2021","1","1","1","15 Feb 2018","SGUINIVAN","28 Apr 2020","KTEMPERLEY"
"60320448","01 Aug 2017","","1","01 Nov 2017","31 Jan 2021","1","1","1","15 Feb 2018","SGUINIVAN","28 Apr 2020","KTEMPERLEY"
"60320473","01 Jan 2018","","1","01 Jan 2018","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320497","01 Jan 2018","","1","01 Jan 2018","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320503","01 Jan 2018","","1","01 Jan 2018","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320527","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320540","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320552","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320564","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320576","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320588","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"6032059X","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320606","01 Sep 2017","","1","01 Sep 2017","29 Feb 2020","1","1","0","14 Aug 2017","Guinivas","22 Jan 2020","SGUINIVAN"
"60320618","01 Sep 2017","","1","01 Sep 2017","29 Feb 2020","1","1","0","14 Aug 2017","Guinivas","22 Jan 2020","SGUINIVAN"
"6032062X","01 Sep 2017","","1","01 Sep 2017","29 Feb 2020","1","1","0","14 Aug 2017","Guinivas","22 Jan 2020","SGUINIVAN"
"60320631","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320643","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320655","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320679","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320680","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","0","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320692","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320710","01 Dec 2017","","1","01 Dec 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320734","16 Jul 2017","","1","16 Jul 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320746","16 Jul 2017","","1","16 Jul 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320758","15 Jul 2017","","1","15 Jul 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"6032076X","15 Jul 2017","","1","15 Jul 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320771","16 Jul 2017","","1","16 Jul 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320783","16 Jul 2017","","1","16 Jul 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320795","01 Oct 2017","","1","01 Oct 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320801","01 Oct 2017","","1","01 Oct 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320813","01 Oct 2017","","1","01 Oct 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320825","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320837","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320850","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320874","17 Jul 2017","","1","17 Jul 2017","31 Dec 2019","1","1","1","14 Aug 2017","Guinivas","14 Aug 2019","SGUINIVAN"
"60320886","17 Jul 2017","","1","17 Jul 2017","31 Dec 2019","1","1","1","14 Aug 2017","Guinivas","14 Aug 2019","SGUINIVAN"
"60320898","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60320904","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320916","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320928","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"6032093X","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320941","01 Sep 2017","","1","01 Sep 2017","29 Feb 2020","1","1","0","14 Aug 2017","Guinivas","22 Jan 2020","SGUINIVAN"
"60320953","01 Sep 2017","","1","01 Sep 2017","29 Feb 2020","1","1","0","14 Aug 2017","Guinivas","22 Jan 2020","SGUINIVAN"
"60320965","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320977","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320989","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60320990","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321003","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321015","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321027","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321039","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321040","17 Jul 2017","","1","17 Jul 2017","31 Dec 2019","1","1","1","14 Aug 2017","Guinivas","14 Aug 2019","SGUINIVAN"
"60321052","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321064","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","0","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321076","01 Aug 2016","","1","01 Aug 2016","31 Jul 2021","1","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321088","01 Aug 2017","","1","01 Oct 2017","31 Jul 2021","0","1","1","20 Nov 2017","GUINIVAS","24 Apr 2020","SGUINIVAN"
"6032109X","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321106","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321143","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321180","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","0","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321209","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321210","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321222","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321258","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"6032126X","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321271","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321283","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321295","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","1","1","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321301","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60321313","01 Sep 2017","","1","01 Sep 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60321325","01 Oct 2017","","1","01 Oct 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321337","01 Oct 2017","","1","01 Oct 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321349","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","0","0","1","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321398","25 Jul 2017","","1","25 Jul 2017","31 Jul 2021","0","1","0","14 Aug 2017","Guinivas","24 Apr 2020","SGUINIVAN"
"60321404","01 Aug 2017","","1","01 Aug 2017","31 Dec 2019","0","0","1","14 Aug 2017","Guinivas","14 Aug 2019","SGUINIVAN"
"60321453","01 Aug 2017","","1","01 Feb 2018","31 Jul 2021","-2","1","-2","15 May 2018","SGUINIVAN","22 Mar 2020","SGUINIVAN"
"60321465","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60321477","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","-2","1","-2","14 Aug 2017","Guinivas","22 Mar 2020","SGUINIVAN"
"60321490","01 Aug 2017","","1","01 Aug 2017","31 Jul 2021","0","0","1","07 Sep 2017","fisherk","24 Apr 2020","SGUINIVAN"
